1629038700000,46203.35000000,46203.35000000,45759.91000000,45862.84000000,652.61747800,1629039599999,29988119.92079131,18231,308.95307400,14196243.05119495,0
1629039600000,45862.84000000,46108.47000000,45810.73000000,46032.89000000,359.89052800,1629040499999,16541087.15615801,10773,203.30587800,9344841.51897472,0
1629040500000,46032.88000000,46050.00000000,45900.00000000,45934.37000000,172.52433300,1629041399999,7932174.82399681,7411,81.33999400,3740615.65759453,0
1629041400000,45934.37000000,46021.39000000,45851.34000000,46020.86000000,390.38280300,1629042299999,17942641.48338426,10066,221.49362500,10181269.75088105,0
1629042300000,46020.87000000,46199.50000000,45997.75000000,46167.90000000,475.60182600,1629043199999,21907925.05440713,12047,239.41901700,11029536.74124583,0
1629043200000,46173.49000000,46349.08000000,46061.27000000,46089.60000000,711.90948100,1629044099999,32913693.33559925,16228,263.01060900,12158705.66445894,0
1629044100000,46089.59000000,46177.71000000,45969.09000000,46126.47000000,289.04920800,1629044999999,13314076.74186986,9445,139.82608900,6441167.89714620,0
1629045000000,46126.48000000,46138.49000000,45928.84000000,45944.85000000,246.57525300,1629045899999,11344737.67258184,8272,112.64058000,5181492.00508221,0
1629045900000,45944.84000000,45997.28000000,45859.66000000,45890.47000000,180.67201400,1629046799999,8297886.04190162,7807,93.30189700,4285180.46629816,0
1629046800000,45890.46000000,45969.65000000,45654.45000000,45713.90000000,680.65806600,1629047699999,31139166.55538714,15755,370.46936400,16949147.90718876,0
1629047700000,45713.01000000,45971.00000000,45649.82000000,45901.05000000,413.34842300,1629048599999,18919822.01678267,12303,236.04197900,10807075.02698870,0
1629048600000,45901.05000000,46023.13000000,45850.60000000,45969.88000000,346.22757300,1629049499999,15903151.38068201,9970,198.44526900,9114751.42461014,0
1629049500000,45969.88000000,46072.46000000,45921.23000000,45973.90000000,361.71819100,1629050399999,16639009.46701599,10054,190.09622500,8744680.41815184,0
1629050400000,45973.90000000,46089.37000000,45928.24000000,46042.85000000,601.72102500,1629051299999,27688576.43605920,11935,430.85633200,19825821.04932309,0
1629051300000,46042.85000000,46042.85000000,45908.43000000,45988.04000000,234.64836500,1629052199999,10786533.21497085,8841,107.69288200,4950629.23110136,0
1629052200000,45988.04000000,46273.90000000,45835.76000000,46235.38000000,786.84818000,1629053099999,36242490.63858197,16638,442.74128800,20392078.26192118,0
1629053100000,46235.37000000,46299.00000000,46088.94000000,46281.82000000,390.77513500,1629053999999,18057235.08720602,10522,211.05916900,9751998.22374709,0
1629054000000,46281.82000000,46390.18000000,46125.77000000,46167.13000000,413.05101400,1629054899999,19100018.21800840,11596,205.25547300,9492404.55823475,0
1629054900000,46167.13000000,46243.39000000,46070.52000000,46225.20000000,303.03743700,1629055799999,13985534.50866559,8973,151.03838000,6972125.14787674,0
